,Pre-pandemic Date,"B.C.

Number of ED visits, pre-pandemic",Post-pandemic Date,"B.C.

Number of ED visits, pandemic period",PRE_MIN_TEMPERATURE,PRE_MEAN_TEMPERATURE,PRE_MAX_TEMPERATURE,PRE_TOTAL_SNOW,PRE_TOTAL_RAIN,PRE_TOTAL_PRECIPITATION,PRE_HEATING_DEGREE_DAYS,PRE_COOLING_DEGREE_DAYS,POST_MIN_TEMPERATURE,POST_MEAN_TEMPERATURE,POST_MAX_TEMPERATURE,POST_TOTAL_SNOW,POST_TOTAL_RAIN,POST_TOTAL_PRECIPITATION,POST_HEATING_DEGREE_DAYS,POST_COOLING_DEGREE_DAYS
418,2019-12-22,"4,870",2020-12-22,"3,571",-1.5171296296296295,0.6502325581395348,2.8442922374429225,0.3232142857142857,0.779646017699115,1.05,17.349767441860465,0.0,-4.271497584541063,-1.1551219512195123,2.0414634146341464,0.5043478260869565,0.2191304347826086,1.0462365591397849,19.155121951219517,0.0
419,2019-12-23,"5,033",2020-12-23,"3,644",-2.5775784753363227,-0.3608108108108108,1.8798206278026903,0.2122807017543859,2.3217391304347825,2.141578947368421,18.36081081081081,0.0,-5.226190476190476,-2.1192307692307693,1.0701923076923077,0.2864864864864865,2.30990990990991,2.414438502673797,20.11923076923077,0.0
420,2019-12-24,"4,495",2020-12-24,"3,347",-2.212903225806452,-0.2123809523809524,1.680952380952381,0.2339622641509434,2.770754716981132,2.5516483516483515,18.21238095238095,0.0,-4.627403846153846,-1.542079207920792,1.6193069306930694,0.1288461538461538,3.4057692307692307,2.480555555555556,19.542079207920796,0.0
421,2019-12-25,"4,406",2020-12-25,"3,002",-3.6834123222748816,-0.9951923076923076,1.5628571428571427,0.1398058252427184,0.7776699029126214,0.7262569832402235,18.995192307692307,0.0,-2.8802955665024634,-0.2545,2.4562189054726367,1.7058823529411764,8.95686274509804,7.604469273743017,18.2545,0.0
422,2019-12-26,"4,980",2020-12-26,"3,678",-3.65,-1.106,1.3341463414634147,1.2980392156862746,4.777669902912621,4.918539325842697,19.106,0.0,-0.8448780487804879,1.1004950495049506,3.0793103448275865,1.0826923076923076,5.725,6.360869565217392,16.89950495049505,0.0
423,2019-12-27,"5,218",2020-12-27,"3,686",-2.7186915887850467,-0.1421800947867298,2.3784037558685447,0.3847619047619047,2.8876190476190478,2.704945054945055,18.14218009478673,0.0,-1.135609756097561,0.8054455445544554,2.7758620689655173,0.8552380952380952,4.114285714285714,3.809782608695652,17.194554455445545,0.0
424,2019-12-28,"5,153",2020-12-28,"3,877",-1.2537383177570094,0.9967136150234742,3.2214953271028035,0.3811320754716981,4.179245283018868,4.546195652173913,17.003286384976526,0.0,-1.9727722772277227,0.1929292929292929,2.405911330049261,0.3607843137254902,1.1398058252427186,1.3175824175824176,17.807070707070707,0.0
425,2019-12-29,"5,174",2020-12-29,"3,840",-0.4154929577464789,1.822857142857143,4.029577464788733,0.011214953271028,2.4814814814814814,1.805434782608696,16.177142857142858,0.0,-2.9018779342723007,-0.7469194312796208,1.4502347417840376,1.4756756756756757,14.423893805309737,10.4586387434555,18.746919431279625,0.0
426,2019-12-30,"5,348",2020-12-30,"3,759",-0.1036529680365296,2.147926267281106,4.341552511415525,2.3557522123893806,17.753508771929827,15.056084656084655,15.852073732718894,0.0,-1.3547619047619048,0.5432038834951456,2.436893203883495,2.313888888888889,12.734545454545454,14.229569892473116,17.456796116504854,0.0
427,2019-12-31,"4,565",2020-12-31,"3,612",2.1148148148148147,3.8589622641509433,5.473239436619718,4.576363636363636,15.389090909090909,19.948387096774194,14.141037735849055,0.0,-0.6063414634146341,1.4,3.4079601990049757,1.1490384615384617,10.635294117647058,8.053846153846154,16.6,0.0
428,2019-01-01,"5,038",2021-01-01,"3,636",-2.4004807692307693,0.2689320388349514,2.9392344497607654,0.4263636363636363,3.916216216216216,3.610824742268041,17.73106796116505,0.0,0.8836633663366337,3.1975,5.524752475247524,1.5764705882352943,17.390196078431373,17.026519337016577,14.8025,0.0
429,2019-01-02,"5,078",2021-01-02,"3,636",-0.6953488372093023,1.77803738317757,4.254377880184332,2.447863247863248,25.56470588235294,19.691542288557216,16.22196261682243,0.0,1.770873786407767,3.920197044334975,6.070588235294118,0.7365384615384615,14.46826923076923,15.143315508021391,14.079802955665023,0.0
430,2019-01-03,"4,794",2021-01-03,"3,669",0.1327102803738317,2.677358490566038,5.23943661971831,1.843859649122807,21.59568965517241,24.276119402985078,15.322641509433964,0.0,-0.4495145631067961,2.4428571428571426,5.430917874396135,0.6870370370370371,11.744954128440368,8.443085106382979,15.557142857142855,0.0
431,2019-01-04,"4,833",2021-01-04,"3,967",1.142512077294686,3.3773399014778325,5.616666666666666,0.5557692307692308,4.419047619047619,5.486387434554974,14.622660098522168,0.0,-0.7023041474654377,1.6986046511627906,4.118981481481482,1.9836206896551725,5.665254237288136,8.187817258883248,16.30139534883721,0.0
432,2019-01-05,"4,898",2021-01-05,"3,780",0.0461538461538461,2.104878048780488,4.189855072463768,1.0261682242990653,6.614953271028037,4.9703125,15.895121951219512,0.0,-1.2274881516587677,1.7200956937799043,4.696172248803828,1.5392857142857144,20.35,17.26439790575916,16.279904306220097,0.0
433,2019-01-06,"4,896",2021-01-06,"3,779",-1.3703883495145632,1.3230392156862745,4.123333333333333,1.082882882882883,2.3125,4.131979695431472,16.676960784313724,0.0,0.5216981132075471,3.041148325358852,5.512380952380952,0.3639639639639639,2.438938053097345,3.1411458333333333,14.95885167464115,0.0
434,2019-01-07,"4,985",2021-01-07,"3,758",-5.822897196261682,-2.2028169014084504,1.4453703703703704,0.6827586206896552,0.4573913043478261,0.9881443298969071,20.20281690140845,0.0,-1.0130232558139536,1.823943661971831,4.679906542056075,0.1999999999999999,4.188235294117647,2.9117346938775515,16.176056338028168,0.0
435,2019-01-08,"4,532",2021-01-08,"3,687",-7.763255813953488,-4.1985981308411215,-0.5506976744186046,3.5084745762711864,6.525833333333334,7.239698492462312,22.19859813084112,0.0,-1.3171296296296295,1.4630331753554502,4.2729857819905215,0.3537037037037037,1.771559633027523,2.186170212765957,16.53696682464455,0.0
436,2019-01-09,"4,460",2021-01-09,"3,480",-3.290243902439024,-0.2458128078817734,2.8387254901960786,2.721238938053097,8.858620689655172,10.9171875,18.245812807881773,0.0,-2.290384615384616,0.5344660194174757,3.388405797101449,1.1326923076923077,5.590384615384616,4.574175824175824,17.465533980582524,0.0
437,2019-01-10,"4,571",2021-01-10,"3,468",0.1990654205607476,2.787264150943396,5.395774647887324,0.2407079646017699,6.727826086956521,6.699999999999999,15.212735849056603,0.0,0.2381642512077294,2.6151960784313726,5.0086956521739125,0.4703703703703703,12.526605504587156,9.053475935828876,15.384803921568627,0.0
438,2019-01-11,"4,607",2021-01-11,"3,764",0.972596153846154,3.5082926829268293,6.109708737864077,0.0715596330275229,3.79,3.869430051813471,14.491707317073171,0.0,1.8179723502304148,4.061682242990655,6.314418604651163,1.07008547008547,14.258823529411764,12.070854271356785,13.938317757009347,0.0
439,2019-01-12,"4,466",2021-01-12,"3,635",0.1612440191387559,2.941346153846154,5.746411483253588,0.1962616822429906,1.7401869158878505,1.7098445595854923,15.058653846153844,0.0,1.8881516587677725,4.393301435406698,6.913875598086125,1.3678571428571429,14.901754385964912,14.797905759162305,13.606698564593302,0.0
440,2019-01-13,"4,590",2021-01-13,"3,611",0.0681159420289855,2.7053658536585368,5.421531100478468,0.005607476635514,0.525,0.490625,15.294634146341464,0.0,-0.2427906976744186,3.1333333333333333,6.532394366197184,0.3234782608695652,1.2042735042735042,3.522164948453608,14.866666666666664,0.0
441,2019-01-14,"4,943",2021-01-14,"3,663",-1.6847926267281108,0.9387096774193548,3.5342465753424657,0.0169491525423728,0.1186440677966101,0.0965174129353233,17.061290322580646,0.0,-2.373300970873786,1.3692682926829267,5.12390243902439,0.7549549549549549,4.324107142857143,3.8978378378378378,16.630731707317075,0.0
442,2019-01-15,"4,462",2021-01-15,"3,733",-3.154672897196262,-0.623943661971831,1.9257009345794396,0.0619469026548672,0.0132743362831858,0.0546391752577319,18.623943661971836,0.0,-0.4014492753623188,3.1242574257425746,6.669950738916256,0.005607476635514,1.5731481481481482,1.503867403314917,14.875742574257426,0.0
443,2019-01-16,"4,306",2021-01-16,"3,490",-3.739069767441861,-0.9305164319248824,1.9291666666666667,0.1316239316239316,1.1440677966101696,0.79,18.93051643192488,0.0,-0.9502369668246444,1.589855072463768,4.170192307692307,0.8635514018691589,5.406542056074766,4.44627659574468,16.410144927536233,0.0
444,2019-01-17,"4,409",2021-01-17,"3,452",-2.555188679245284,0.20521327014218,2.999530516431925,1.4584070796460178,7.142608695652174,6.264646464646465,17.79478672985782,0.0,0.7233333333333334,3.295192307692308,5.9331753554502376,0.1779816513761467,0.9072727272727272,1.5125654450261778,14.704807692307693,0.0
445,2019-01-18,"4,450",2021-01-18,"3,777",-0.3726415094339622,2.0177884615384616,4.430143540669857,0.8801801801801802,7.841071428571429,7.719689119170985,15.98221153846154,0.0,-1.2668202764976957,2.033644859813084,5.351869158878505,0.0107142857142857,2.1283185840707963,1.3,15.966355140186916,0.0
446,2019-01-19,"4,451",2021-01-19,"3,693",-0.0028571428571428,3.017307692307692,6.099043062200957,0.473394495412844,4.743119266055046,5.9,14.982692307692307,0.0,-1.4262910798122066,1.841232227488152,5.115962441314554,0.1701754385964912,2.023684210526316,1.874736842105263,16.158767772511847,0.0
447,2019-01-20,"4,589",2021-01-20,"3,650",-2.2681159420289854,0.9650485436893204,4.3,0.0363636363636363,1.863963963963964,1.3603092783505155,17.03495145631068,0.0,-2.154166666666667,0.6004672897196262,3.405607476635514,0.0122807017543859,0.1513043478260869,0.111340206185567,17.399532710280372,0.0
448,2019-01-21,"4,687",2021-01-21,"3,793",-4.326388888888889,-0.4316279069767442,3.486111111111111,0.8655172413793104,3.677777777777778,3.053266331658292,18.431627906976747,0.0,-4.221559633027523,-1.0069444444444444,2.306912442396313,0.0,0.0130434782608695,0.0358974358974358,19.006944444444443,0.0
